Customer_ID,Age,Gender,Privacy,tenure,Region
A81045199,67,F,,15,Calabria
A810482901,48,F,Y,10,Lazio
A810482948,62,F,Y,10,Lombardia
A810482971,62,F,N,10,Piemonte
A810482973,58,F,Y,10,Emilia-Romagna
A810482975,70,F,Y,10,Lazio
A810483003,76,M,Y,10,Toscana
A810483016,61,F,Y,10,Emilia-Romagna
A81045212,59,F,Y,15,Emilia-Romagna
A81045213,74,F,Y,15,Lombardia
A810483036,72,F,N,10,Lazio
A810483057,62,F,Y,10,Veneto
A810483077,41,F,Y,11,Emilia-Romagna
A810483103,65,F,Y,10,Sardegna
A810483126,54,F,Y,10,Lombardia
A810483132,63,F,Y,10,Piemonte
A810483155,51,M,N,10,Friuli-Venezia Giulia
A810483163,41,F,Y,10,Estero
A810483171,63,M,Y,15,Emilia-Romagna
A81045227,59,F,N,15,Lazio
A810483197,62,F,Y,10,Puglia
A810483205,53,F,Y,10,Liguria
A810483234,62,F,Y,10,Lombardia
A81045235,78,F,Y,15,Sicilia
A810483290,68,F,Y,10,Umbria
A81045239,72,F,Y,15,Lazio
A810483339,56,F,Y,10,Puglia
A810483403,61,F,Y,10,Lombardia
A810483425,75,F,Y,10,Toscana
A81045253,60,F,N,15,Lazio
A810483510,76,F,Y,10,Calabria
A810483511,47,F,N,10,Veneto
A810483534,80,F,N,10,Toscana
A810483536,85,F,Y,10,Lombardia
A810483569,40,F,N,10,Lazio
A810483623,55,F,Y,5,Liguria
A810483643,56,M,Y,10,Lombardia
A810483649,66,F,Y,10,Piemonte
A810483663,66,F,N,10,Veneto
A810483705,81,F,Y,10,Lazio
A810483709,67,F,N,13,Lombardia
A810483763,64,F,Y,10,Campania
A810483773,65,F,Y,10,Emilia-Romagna
A810483799,58,F,Y,10,Toscana
A810483832,69,F,Y,10,Campania
A810483833,60,F,Y,10,Lombardia
A81045294,61,F,N,15,Lombardia
A810483852,29,F,Y,10,Lombardia
A810483855,55,F,Y,10,Lazio
A810483922,78,F,Y,10,Emilia-Romagna
A810483932,66,F,Y,10,Lazio
A810483961,57,F,Y,10,Lombardia
A81045310,61,F,Y,15,Lazio
A810484006,66,F,Y,10,Lazio
A810484085,71,F,Y,10,Lazio
A810484149,49,M,Y,10,Campania
A810484208,80,F,Y,10,Piemonte
A810484213,91,F,Y,10,Piemonte
A810484278,57,M,N,10,Veneto
A810484295,52,F,Y,12,Lombardia
A810484302,65,F,Y,10,Puglia
A810484324,62,F,Y,10,Umbria
A810484334,34,F,Y,10,Liguria
A81045343,65,F,Y,15,Lombardia
A810484359,47,F,Y,10,Campania
A81045346,54,F,Y,15,Lazio
A81045350,71,F,Y,15,Veneto
A810484415,67,F,Y,10,Lazio
A81045352,62,F,Y,15,Puglia
A81045353,54,F,Y,15,Lazio
A810484485,60,F,N,10,Friuli-Venezia Giulia
A810484564,61,F,N,10,Emilia-Romagna
A81045366,64,F,Y,15,Puglia
A810484615,39,F,Y,10,Piemonte
A81045372,86,F,N,15,Lombardia
A810484679,46,F,Y,10,Veneto
A810484681,56,F,,10,Lombardia
A81045381,40,F,Y,15,Campania
A810484717,60,F,Y,10,Umbria
A81045383,52,M,N,15,Campania
A81045385,54,F,Y,15,Emilia-Romagna
A81045388,66,F,Y,15,Piemonte
A81045394,58,F,Y,15,Lombardia
A810484852,83,F,Y,10,Veneto
A81045397,53,M,Y,15,Veneto
A810484898,48,F,Y,10,Lombardia
A81045400,61,F,Y,15,Lombardia
A81045403,45,F,Y,15,Lazio
A810484943,68,F,Y,10,Toscana
A810484953,53,F,Y,12,Lazio
A81045406,66,F,Y,15,
A810484986,47,F,Y,10,Piemonte
A810485017,80,F,Y,10,Lombardia
A810485024,78,F,Y,10,Toscana
A810485031,77,F,Y,10,Emilia-Romagna
A810485043,65,F,N,10,Lombardia
A810485044,65,F,Y,10,Toscana
A810485132,48,M,Y,10,Sicilia
A81045426,85,F,Y,15,Emilia-Romagna
A810485175,75,F,N,10,Emilia-Romagna
A810485191,91,F,Y,10,Puglia
A810485212,44,F,N,10,Toscana
A81045431,69,F,Y,15,Calabria
A810485227,60,F,,.,
A810485234,63,F,N,16,Abruzzo
A810485306,68,F,Y,10,Emilia-Romagna
A810485400,51,F,Y,10,Piemonte
A810485421,67,F,Y,10,Toscana
A81045452,41,F,Y,15,Lombardia
A810485458,70,F,Y,10,Veneto
A810485531,64,F,Y,10,Liguria
A81045463,74,F,Y,15,Veneto
A81045464,84,F,Y,15,Emilia-Romagna
A81045470,69,F,N,15,Emilia-Romagna
A81045471,68,F,Y,15,Lombardia
A810485653,67,F,Y,10,Veneto
A810485697,54,F,Y,10,Piemonte
A810485722,63,F,Y,10,Umbria
A810485742,63,F,Y,10,Trentino-Alto Adige
A81045484,69,F,Y,15,Estero
A810485761,57,F,Y,10,Marche
A810485764,50,F,Y,11,Lombardia
A810485775,59,F,Y,10,Lombardia
A810485791,64,F,Y,10,Basilicata
A810485806,89,F,Y,10,Lazio
A810485825,52,F,Y,10,Liguria
A810485865,62,F,N,10,Lazio
A810485868,68,F,Y,10,Sardegna
A810485958,56,F,Y,10,Lombardia
A810485959,62,F,Y,10,Veneto
A810485961,70,F,Y,10,Emilia-Romagna
A810485974,69,F,Y,10,Emilia-Romagna
A81045510,71,F,Y,15,Veneto
A810486016,65,F,N,14,Emilia-Romagna
A810486019,66,F,Y,10,Piemonte
A810486051,55,F,Y,10,Lazio
A810486074,57,F,Y,10,Friuli-Venezia Giulia
A810486082,74,F,Y,5,Veneto
A810486086,64,M,Y,10,Lombardia
A810486101,30,F,N,10,Toscana
A810486102,60,F,Y,10,Campania
A810486121,78,F,Y,10,Veneto
A810486141,80,F,Y,10,Abruzzo
A810486144,55,F,Y,10,Puglia
A810486164,77,F,Y,10,Lombardia
A810486167,34,F,Y,10,Trentino-Alto Adige
A810486171,62,F,Y,10,Veneto
A810486196,55,F,Y,10,Liguria
A810486204,80,F,Y,10,Veneto
A810486229,75,F,Y,10,Liguria
A810486257,50,F,Y,10,Emilia-Romagna
A810486300,71,F,N,10,Lombardia
A810486320,46,F,Y,10,Calabria
A810486340,73,F,Y,10,Sardegna
A81045544,63,F,Y,15,Piemonte
A81045547,70,F,Y,15,Emilia-Romagna
A810486462,73,F,Y,10,Sicilia
A810486553,86,F,Y,10,Lombardia
A810486575,67,F,N,10,Piemonte
A81045568,65,F,Y,15,Piemonte
A810486625,78,F,N,10,Lazio
A810486628,59,F,Y,10,Liguria
A810486640,69,M,Y,10,Lombardia
A810486652,72,F,N,10,Veneto
A810486684,67,F,Y,10,Sardegna
A81045579,64,F,Y,15,Sardegna
A810486703,64,F,Y,10,Lazio
A810486709,70,F,Y,10,Piemonte
A810486710,77,F,Y,10,Sardegna
A810486769,65,F,Y,10,Veneto
A81045590,72,F,Y,15,Trentino-Alto Adige
A810486812,66,F,Y,10,Calabria
A810486876,50,F,Y,10,Veneto
A810486880,62,M,Y,10,Lazio
A81045603,83,F,Y,15,Sardegna
A810486941,70,F,Y,10,Emilia-Romagna
A81045607,43,F,Y,15,Umbria
A81045608,72,F,Y,15,Sicilia
A810486990,49,F,Y,10,Basilicata
A810487060,62,F,N,10,Campania
A810487070,58,F,Y,10,Lazio
A810487107,52,F,Y,10,Lazio
A810487158,70,F,Y,10,Abruzzo
A810487182,62,F,Y,10,Campania
A810487246,69,F,Y,10,Puglia
A810487261,91,F,N,10,Campania
A810487273,70,F,N,10,Lombardia
A810487289,63,F,Y,10,Trentino-Alto Adige
A810487308,58,F,N,10,Lazio
A810487324,70,F,Y,10,Lombardia
A810487379,53,F,Y,10,Lombardia
A810487390,46,F,Y,10,Puglia
A810487442,86,F,N,10,Lombardia
A810487443,54,F,Y,10,Lombardia
A81045654,43,F,Y,15,Campania
A810487455,64,F,Y,10,Lombardia
A810487479,86,F,Y,10,Toscana
A810487502,72,F,Y,10,Lombardia
A810487517,72,F,Y,10,Lombardia
A810487555,81,F,Y,10,Trentino-Alto Adige
A810487572,50,F,Y,10,Lombardia
A810487590,92,F,Y,10,Puglia
A81045671,60,F,Y,15,Sicilia
A810487616,60,F,Y,10,Veneto
A810487632,68,F,Y,10,Lazio
A810487641,48,F,N,10,Friuli-Venezia Giulia
A81045674,61,F,N,15,Liguria
A810487653,47,F,Y,10,Friuli-Venezia Giulia
A810487686,58,F,Y,10,Trentino-Alto Adige
A810487687,57,F,Y,10,Veneto
A810487724,65,F,Y,10,Toscana
A81045682,58,F,N,15,Emilia-Romagna
A810487742,57,F,N,10,Lombardia
A810487745,81,F,Y,10,Sardegna
A810487747,67,F,Y,10,Lombardia
A810487748,65,F,Y,10,Lombardia
A810487753,57,F,Y,10,Veneto
A810487770,70,F,Y,10,Piemonte
A81045698,59,F,Y,15,Puglia
A81045700,50,F,Y,15,Piemonte
A810488019,60,F,Y,10,Veneto
A81045714,45,F,Y,15,Lombardia
A810488052,39,F,Y,8,Marche
A810488083,63,F,Y,10,Veneto
A810488094,65,F,N,10,Campania
A810488101,64,F,Y,10,Abruzzo
A810488115,63,F,N,10,Veneto
A81045724,71,F,Y,15,Toscana
A810488260,56,F,Y,10,Lombardia
A810488275,78,F,Y,10,Sicilia
A810488316,61,F,Y,10,Friuli-Venezia Giulia
A810488326,69,F,Y,10,Lombardia
A810488330,63,F,Y,10,Emilia-Romagna
A810488333,33,F,N,10,Emilia-Romagna
A81045746,52,F,Y,15,Lazio
A810488378,68,F,N,10,Emilia-Romagna
A810488383,52,F,Y,10,Puglia
A810488397,76,F,Y,10,Lombardia
A81045756,62,F,Y,15,Friuli-Venezia Giulia
A810488468,66,F,Y,10,Veneto
A81045758,80,F,N,15,Lazio
A810488492,68,F,Y,10,Toscana
A810488525,79,F,Y,5,Veneto
A81045764,83,F,N,15,Lombardia
A810488588,59,F,Y,10,Piemonte
A810488611,49,F,Y,10,Emilia-Romagna
A810488682,78,F,N,10,Piemonte
A810488690,42,F,Y,10,Veneto
A810488716,53,F,Y,10,Emilia-Romagna
A81045783,60,F,Y,15,Piemonte
A810488747,43,F,N,10,Abruzzo
A810488827,53,F,Y,15,Emilia-Romagna
A810488852,89,F,Y,10,Lombardia
A81045801,69,F,N,15,Trentino-Alto Adige
A810488931,67,F,Y,10,Friuli-Venezia Giulia
A810488973,70,F,Y,10,
A810488975,71,F,Y,10,Veneto
A810488977,49,F,Y,10,Calabria
A810489004,50,F,Y,10,Trentino-Alto Adige
A810489022,67,F,N,10,Veneto
A81045812,68,F,N,15,Emilia-Romagna
A810489085,65,F,Y,10,Friuli-Venezia Giulia
A81045818,55,F,Y,15,Lombardia
A810489106,55,M,Y,10,Lazio
A81045823,70,F,Y,15,Campania
A810489142,38,F,N,10,Marche
A810489180,30,F,Y,9,Sicilia
A810489200,59,F,Y,10,Lazio
A810489272,73,F,Y,10,Lombardia
A810489273,34,F,N,10,Lombardia
A810489285,73,F,N,10,Sardegna
A810489319,71,M,Y,10,Lazio
A810489478,42,M,N,10,Sicilia
A810489486,57,F,N,15,
A810489496,84,F,N,10,Lombardia
A810489497,63,F,Y,10,Friuli-Venezia Giulia
A810489529,64,F,Y,12,Lombardia
A810489535,52,F,N,10,Veneto
A81045874,83,F,N,15,Campania
A81045876,65,F,Y,15,Sicilia
A810489705,55,F,Y,10,Emilia-Romagna
A81045880,63,F,Y,15,Sardegna
A810489706,74,F,Y,10,Marche
A810489717,83,F,N,10,Veneto
A810489726,35,F,Y,10,Friuli-Venezia Giulia
A810489752,61,F,Y,10,Emilia-Romagna
A810489758,61,F,,.,
A810489762,60,F,Y,10,Friuli-Venezia Giulia
A810489775,82,F,Y,10,Friuli-Venezia Giulia
A810489777,48,F,N,10,Lombardia
A810489839,50,F,Y,10,Lombardia
A81045894,80,F,Y,15,Puglia
A810489869,39,M,Y,10,Lombardia
A810489887,71,F,Y,10,Puglia
A810489913,29,F,Y,10,Puglia
A81045901,62,F,Y,15,Emilia-Romagna
A810489930,43,F,Y,10,
A810489951,56,F,Y,10,Veneto
A810489959,68,F,Y,10,Lombardia
A810489969,62,F,Y,10,Calabria
A81045907,69,F,Y,15,Lazio
A810489983,63,F,N,10,Toscana
A810489994,49,F,N,10,Veneto
A810489996,54,M,Y,10,Umbria
A810490018,73,F,N,10,Veneto
A810490035,57,F,Y,10,Sicilia
A810490070,83,F,N,10,Liguria
A81045917,78,F,Y,15,Campania
A810490118,62,F,Y,10,Liguria
A810490119,60,F,Y,10,Lombardia
A810490146,28,M,Y,10,Sicilia
A81045926,56,F,N,15,Lazio
A810490206,63,F,N,14,Lazio
A810490209,56,F,Y,10,Sardegna
A81045931,75,F,Y,15,Lombardia
A810490219,67,F,Y,10,Friuli-Venezia Giulia
A810490229,51,F,Y,10,Emilia-Romagna
A810490230,76,F,N,10,Veneto
A810490236,44,F,Y,10,Lazio
A810490242,59,F,Y,10,Sardegna
A810490259,77,F,Y,10,Trentino-Alto Adige
A810490274,60,F,Y,10,Friuli-Venezia Giulia
A810490294,70,F,Y,10,Puglia
A81045940,83,F,Y,15,
A810490316,72,F,Y,10,Veneto
A810490319,59,F,Y,10,Veneto
A810490322,62,F,Y,10,Lombardia
A810490367,57,F,Y,10,Veneto
A81045947,63,F,N,15,Sicilia
A810490389,52,M,Y,10,Campania
A810490393,75,F,Y,10,Umbria
A81045951,70,F,Y,15,Emilia-Romagna
A810490416,70,F,Y,10,Veneto
A810490421,62,F,Y,10,Lazio
A810490426,51,F,N,12,Friuli-Venezia Giulia
A810490499,38,M,N,10,Trentino-Alto Adige
A810490539,53,F,Y,10,Piemonte
A810490564,29,F,Y,10,Lombardia
A810490580,60,F,Y,10,Sicilia
A810490591,67,F,Y,10,Puglia
A81045969,58,F,Y,15,Puglia
A810490597,59,F,Y,10,Veneto
A810490626,55,F,,.,
A810490630,73,F,Y,10,Lombardia
A810490642,71,F,Y,10,Veneto
A810490665,47,F,Y,13,Campania
A810490667,60,F,Y,10,Piemonte
A810490669,47,M,Y,10,Campania
A810490680,59,F,Y,10,Campania
A81045978,56,F,Y,15,Emilia-Romagna
A81045979,65,F,Y,15,Lombardia
A810490712,50,F,Y,10,Puglia
A810490715,62,F,Y,13,Trentino-Alto Adige
A81045982,69,F,Y,15,Lombardia
A810490728,55,F,Y,10,Lazio
A81045984,66,F,Y,15,Lazio
A810490758,47,F,Y,9,Basilicata
A810490766,49,F,N,10,Lombardia
A810490784,72,F,Y,10,Lombardia
A810490801,57,F,Y,10,Lazio
A810490807,63,F,Y,10,Emilia-Romagna
A810490810,54,F,Y,10,Puglia
A810490828,68,F,N,10,Friuli-Venezia Giulia
A810490832,48,F,Y,10,Lombardia
A81045994,51,F,Y,15,Veneto
A810490850,62,F,Y,10,Veneto
A810490865,63,F,Y,10,Toscana
A810490866,49,F,Y,10,Lombardia
A81045999,64,F,N,15,Lombardia
A810490896,51,M,Y,10,Veneto
A810490904,65,F,Y,10,Sicilia
A810490923,58,F,Y,10,Abruzzo
A810490926,73,F,Y,10,Liguria
A810490944,51,M,Y,10,Lombardia
A810490950,52,F,Y,10,Veneto
A810490953,57,F,Y,10,Lazio
A810490969,64,F,N,10,Emilia-Romagna
A810490975,60,F,Y,10,Emilia-Romagna
A810490981,58,F,N,10,Lombardia
A810490983,61,F,Y,10,Lombardia
A810491050,55,F,Y,10,Veneto
A810491058,51,F,Y,10,
A810491076,46,M,Y,10,Veneto
A810491080,60,F,N,10,Emilia-Romagna
A810491096,53,F,Y,10,Toscana
A810491098,63,F,Y,10,Sardegna
A810491114,50,F,Y,10,Veneto
A810491128,36,M,N,10,Puglia
A810491150,53,F,Y,10,Piemonte
A810491208,64,M,N,10,Piemonte
A810491217,67,F,Y,10,Veneto
A810491225,43,F,,.,
A810491245,49,F,,.,
A810491262,64,F,Y,10,Sicilia
A810491273,35,M,Y,10,Veneto
A81046037,68,F,Y,15,Emilia-Romagna
A810491302,58,F,Y,10,Sicilia
A810491322,62,F,Y,10,Sicilia
A810491339,67,F,Y,10,Lazio
A810491373,35,F,Y,10,Trentino-Alto Adige
A810491374,53,F,Y,10,Lombardia
A81046049,76,F,Y,15,Lombardia
A810491406,44,F,Y,10,Umbria
A810491424,71,F,Y,10,Emilia-Romagna
A81046053,77,F,Y,15,Lazio
A810491445,65,M,Y,10,Piemonte
A81046055,71,F,N,15,Lazio
A810491466,67,F,Y,10,Toscana
A810491476,68,F,Y,10,Abruzzo
A810491555,78,F,Y,10,Emilia-Romagna
A810491581,72,F,Y,10,Campania
A810491605,65,F,N,10,Veneto
A810491658,45,F,Y,10,Piemonte
A810491671,39,F,Y,10,Puglia
A810491673,57,F,Y,10,Basilicata
A810491680,67,F,N,10,Piemonte
A810491685,29,M,,10,Emilia-Romagna
A810491686,71,F,Y,10,Abruzzo
A810491709,68,F,Y,10,Emilia-Romagna
A81046082,55,F,,.,
A810491743,56,F,Y,10,Veneto
A810491744,75,F,Y,12,Lazio
A810491763,56,F,Y,10,Piemonte
A810491801,62,F,Y,10,Lombardia
A810491811,58,F,,6,Lazio
A810491872,74,F,Y,10,Veneto
A81046098,78,F,N,15,Veneto
A81046099,64,F,Y,15,Lombardia
A810491901,57,F,Y,10,Puglia
A81046100,84,F,Y,15,Veneto
A810491923,70,F,Y,10,Lombardia
A810491948,48,F,N,12,Lombardia
A810491949,47,F,Y,10,Sicilia
A810491958,51,F,Y,10,Marche
A810491983,63,F,N,10,Lombardia
A810492034,94,M,N,10,Liguria
A810492046,53,F,Y,10,Lazio
A810492101,64,F,Y,10,Calabria
A810492171,55,F,Y,14,Campania
A81046138,78,F,N,15,Campania
A81046140,68,F,Y,15,Lombardia
A810492343,53,F,N,10,Lombardia
A81046148,86,F,N,15,Sicilia
A810492387,74,F,Y,10,Lombardia
A810492395,71,F,Y,10,Campania
A810492448,52,M,Y,11,Lombardia
A810492460,64,F,Y,13,Lombardia
A810492522,67,F,N,10,Lombardia
A810492542,61,F,Y,10,Veneto
A810492553,72,F,Y,10,Veneto
A810492555,56,F,Y,10,Piemonte
A810492567,55,F,N,10,Sicilia
A810492594,49,F,N,10,Emilia-Romagna
A810492595,63,F,Y,10,Veneto
A810492604,54,F,Y,10,Lombardia
A810492605,53,F,Y,10,Trentino-Alto Adige
A810492631,83,F,N,14,Toscana
A810492688,61,F,Y,10,Marche
A810492716,57,F,N,10,Toscana
A810492719,64,F,Y,10,Emilia-Romagna
A810492722,64,F,Y,10,Piemonte
A81046182,65,F,Y,15,Lombardia
A810492779,37,M,Y,10,Puglia
A810492790,84,F,Y,10,Marche
A810492791,54,F,Y,10,Lombardia
A810492805,59,M,Y,10,Lazio
A810492809,77,F,Y,10,Sardegna
A810492819,54,F,Y,10,Emilia-Romagna
A81046194,60,F,N,15,Puglia
A810492874,68,F,Y,10,Piemonte
A810492887,50,F,Y,10,Lazio
A81046202,74,F,Y,15,Lombardia
A810492932,78,F,Y,10,Emilia-Romagna
A810492942,71,F,Y,10,Marche
A810492951,60,F,Y,10,Lazio
A81046208,58,F,Y,15,Sicilia
A810493010,57,F,Y,10,Emilia-Romagna
A810493056,57,F,Y,10,Lombardia
A810493070,72,F,Y,10,Campania
A81046217,58,F,Y,15,Emilia-Romagna
A81046218,75,F,Y,15,Veneto
A810493129,77,M,N,10,Toscana
A810493168,72,F,N,10,Emilia-Romagna
A810493195,61,M,N,10,Lazio
A81046229,62,F,Y,15,Veneto
A810493222,70,F,Y,10,Veneto
A810493235,66,F,N,10,Emilia-Romagna
A810493240,62,F,Y,10,Emilia-Romagna
A810493278,61,F,Y,10,Lombardia
A81046238,69,F,Y,15,Toscana
A810493300,63,F,Y,10,Friuli-Venezia Giulia
A810493368,60,F,N,10,Toscana
A810493422,63,F,Y,10,Emilia-Romagna
A810493426,74,F,Y,10,Toscana
A810493456,41,F,N,10,Trentino-Alto Adige
A81046256,66,F,Y,15,Lombardia
A810493525,50,F,Y,10,Calabria
A810493569,71,F,,.,
A810493596,87,F,Y,10,Lombardia
A81046273,73,F,N,15,Lazio
A810493649,53,F,Y,10,Umbria
A81046276,59,F,N,15,Lombardia
A81046285,68,F,Y,15,Lombardia
A810493762,75,F,N,10,Sicilia
A810493794,72,F,Y,10,Puglia
A810493814,50,F,Y,10,Lazio
A810493833,78,F,Y,10,Lombardia
A810493884,74,F,Y,10,Emilia-Romagna
A81046298,51,F,Y,15,Emilia-Romagna
A810493886,77,F,Y,10,Emilia-Romagna
A810493893,61,F,Y,10,Liguria
A81046300,56,F,Y,15,Veneto
A810493908,51,F,Y,10,Lombardia
A810493930,61,F,Y,10,Emilia-Romagna
A810493945,64,F,Y,10,Lombardia
A81046305,69,F,Y,15,Puglia
A810493981,61,M,N,10,Sicilia
A81046309,58,F,,.,
A810494002,58,F,Y,10,Puglia
A810494022,67,F,Y,9,Lazio
A810494034,83,F,Y,10,Liguria
A810494049,73,F,Y,10,Piemonte
A810494083,56,F,N,15,Lazio
A810494106,62,F,N,14,Marche
A810494112,59,F,,.,
A810494188,70,F,Y,10,Piemonte
A810494210,67,F,N,12,Emilia-Romagna
A810494214,72,F,Y,10,Lombardia
A810494239,70,F,N,14,Toscana
A810494243,67,F,Y,10,Puglia
A81046334,77,F,N,15,Umbria
A810494247,58,F,Y,10,Lazio
A81046341,56,F,Y,15,Lombardia
A81046345,61,F,N,15,Emilia-Romagna
A810494377,74,F,Y,10,Lazio
A810494381,57,F,Y,10,Lombardia
A810494400,62,F,Y,14,Campania
A810494401,69,M,Y,12,Lombardia
A81046352,60,F,Y,15,Puglia
A810494564,54,F,Y,10,Lazio
A810494595,77,F,N,10,Emilia-Romagna
A81046369,73,F,Y,15,Sicilia
A810494645,64,F,Y,10,Lombardia
A810494648,48,F,Y,10,Lombardia
A810494651,53,F,Y,10,Veneto
A810494663,53,F,Y,10,Lombardia
A810494712,70,F,Y,10,Emilia-Romagna
A810494741,75,M,,10,Campania
A81046386,54,M,Y,15,Lazio
A81046388,88,F,Y,15,Friuli-Venezia Giulia
A81046391,49,F,Y,15,Piemonte
A810494837,77,F,,10,Friuli-Venezia Giulia
A810494860,67,F,Y,10,Puglia
A810494885,72,F,Y,10,Lazio
A810494890,56,F,Y,9,Emilia-Romagna
A810494962,64,F,Y,10,Sicilia
A810494970,66,F,Y,10,Trentino-Alto Adige
A810495008,37,F,Y,10,Trentino-Alto Adige
A810495012,51,M,,.,
A810495053,67,F,Y,10,Lombardia
A810495094,55,M,N,10,Lombardia
A810495169,65,F,Y,10,Emilia-Romagna
A810495213,61,F,Y,10,Lombardia
A81046437,59,F,Y,15,Lombardia
A81046438,73,F,Y,15,Lazio
A810495292,71,F,Y,10,Veneto
A81046440,67,F,Y,15,Veneto
A810495340,69,F,N,10,Lazio
A810495346,66,F,N,14,Puglia
A810495355,50,F,Y,10,Marche
A81046446,74,F,Y,15,Puglia
A810495372,58,F,Y,10,Toscana
A810495383,65,M,,.,
A810495401,60,F,Y,10,Lombardia
A810495416,65,F,Y,10,Emilia-Romagna
A810495446,77,F,Y,10,Emilia-Romagna
A810495459,60,F,Y,10,Lombardia
A810495501,68,F,Y,10,Liguria
A810495534,50,F,Y,8,Lazio
A81046469,75,F,Y,15,Puglia
A810495639,71,F,Y,10,Lazio
A810495652,60,F,Y,10,Lombardia
A810495653,58,F,Y,10,Sardegna
A81046476,77,M,Y,15,Lombardia
A810495671,62,F,Y,10,Trentino-Alto Adige
A810495692,65,F,Y,10,Puglia
A810495694,84,F,Y,10,Emilia-Romagna
A810495702,74,M,Y,10,Lombardia
A810495711,84,F,N,10,Piemonte
A810495731,57,F,Y,10,Puglia
A810495748,61,F,Y,10,Veneto
A810495780,63,F,Y,10,Umbria
A810495882,80,F,Y,10,Emilia-Romagna
A81046498,73,F,Y,15,Lazio
A810495921,72,F,Y,10,Marche
A810495930,47,F,Y,14,Lombardia
A81046504,72,F,Y,15,Liguria
A810495973,81,F,Y,10,Lombardia
A81046507,66,F,N,15,Veneto
A810496018,52,F,Y,10,Friuli-Venezia Giulia
A810496100,57,F,Y,10,Marche
A810496103,52,F,Y,10,Emilia-Romagna
A810496158,51,M,Y,10,Veneto
A810496192,58,F,Y,10,Sardegna
A810496259,57,F,N,10,Abruzzo
A810496297,52,F,Y,10,Emilia-Romagna
A810496351,65,F,Y,10,Lombardia
A810496392,43,F,Y,10,Lombardia
A810496403,37,F,Y,10,Veneto
A810496456,62,F,N,10,Liguria
A810496471,68,M,N,10,Lombardia
A810496475,58,M,Y,8,Sicilia
A810496476,69,F,Y,10,
A81046559,79,F,N,15,Piemonte
A810496555,58,F,N,12,Basilicata
A810496583,64,F,N,10,Lazio
A81046568,60,F,Y,15,Campania
A810496622,53,F,N,10,
A81046572,83,F,Y,15,Emilia-Romagna
A810496658,65,F,Y,10,Puglia
A810496678,72,F,N,10,Lombardia
A81046579,66,F,Y,15,Veneto
A810496698,55,F,Y,10,Lombardia
A810496802,49,F,Y,11,Puglia
A810496804,59,F,Y,10,Puglia
A81046592,64,F,Y,15,Sardegna
A81046595,76,F,N,15,Calabria
A810496878,52,F,Y,10,Lazio
A810496939,72,F,Y,10,Campania
A810496981,60,F,N,10,Lombardia
A810496999,53,F,Y,10,Marche
A81046610,62,F,Y,15,Emilia-Romagna
A810497032,48,F,N,10,Emilia-Romagna
A810497034,66,F,Y,10,Puglia
A810497069,56,F,N,10,Piemonte
A810497167,56,F,Y,10,Emilia-Romagna
A810497204,51,F,Y,10,Lombardia
A810497210,49,F,Y,10,Veneto
A810497253,64,F,Y,10,Toscana
A810497269,40,F,Y,10,Lombardia
A810497277,64,F,Y,10,Puglia
A810497292,60,M,Y,10,Lombardia
A810497325,77,F,Y,10,Lombardia
A810497339,59,F,Y,10,Campania
A810497407,72,F,Y,10,Lombardia
A810497412,71,F,Y,10,Lazio
A81046652,78,F,Y,15,Toscana
A810497481,66,F,Y,10,Lazio
A810497512,44,F,Y,10,Friuli-Venezia Giulia
A810497523,63,F,Y,10,Sicilia
A810497538,59,F,Y,10,Emilia-Romagna
A810497549,60,F,Y,10,Emilia-Romagna
A810497563,84,F,Y,10,Veneto
A810497599,69,M,Y,10,Lombardia
A81046671,77,F,Y,15,Emilia-Romagna
A810497620,67,F,Y,10,Lombardia
A81046677,77,F,Y,15,Campania
A81046681,59,F,Y,15,Lazio
A810497721,47,M,Y,10,Veneto
A810497730,72,F,Y,10,Puglia
A810497783,55,F,Y,10,Lombardia
A810497793,97,F,N,10,Liguria
A810497794,62,F,Y,10,Puglia
A810497803,61,F,Y,10,Sardegna
A81046690,58,F,Y,15,Lombardia
A810497815,79,F,Y,10,Sardegna
A810497822,68,F,Y,10,Basilicata
A810497853,76,F,Y,10,Friuli-Venezia Giulia
A810497907,54,F,Y,10,Lombardia
A810498009,62,F,Y,10,Friuli-Venezia Giulia
A810498027,77,F,Y,10,Lombardia
A81046718,81,F,Y,15,Lazio
A810498181,77,F,Y,10,Calabria
A81046728,70,F,Y,15,Campania
A810498264,59,F,Y,14,Veneto
A81046741,68,F,N,15,Friuli-Venezia Giulia
A810498330,40,F,Y,10,Lombardia
A810498371,51,F,Y,10,Campania
A810498427,63,F,Y,10,Marche
A81046757,47,F,,.,
A810498510,60,M,Y,5,Sardegna
A810498535,65,F,Y,10,Lombardia
A81046766,66,F,Y,15,Lombardia
A81046776,48,F,Y,15,Lombardia
A810498695,66,F,Y,10,Sardegna
A810498697,65,F,Y,10,Puglia
A810498713,60,M,N,10,Emilia-Romagna
A810498722,47,F,Y,10,Lombardia
A810498732,63,F,Y,10,Lazio
A810498782,58,F,Y,10,Sardegna
A810498784,59,F,Y,10,Emilia-Romagna
A810498833,68,F,Y,10,Sicilia
A810498864,47,F,Y,10,Veneto
A810498869,77,F,Y,10,Emilia-Romagna
A810498898,56,F,Y,10,Toscana
A810498964,42,F,N,10,Piemonte
A810499012,63,F,Y,10,Lombardia
A81046811,58,F,Y,15,Lombardia
